ParName   Value   Gradient
log_rec(26,1982)     0.317279    0.0199989
log_rec(26,1983)     0.252785    0.0356927
log_rec(26,1984)      0.50446     0.152186
log_rec(26,1985)      1.38568     0.157959
log_rec(26,1986)     0.626533    0.0147437
log_rec(26,1987)     0.633455     0.100265
log_rec(26,1988)     0.315663   -0.0623926
log_rec(26,1989)     0.164577     0.148502
log_rec(26,1990)     0.110826   -0.0665616
log_rec(26,1991)   -0.0471336    0.0889709
log_rec(26,1992)    -0.499129   -0.0590263
log_rec(26,1993)     -0.58004      0.05341
log_rec(26,1994)    -0.146628   -0.0695976
log_rec(26,1995)    -0.165939    -0.121264
log_rec(26,1996)     0.874978    -0.114495
log_rec(26,1997)   -0.0865783   -0.0783206
log_rec(26,1998)    -0.181406    0.0646373
log_rec(26,1999)   -0.0653349   -0.0644403
log_rec(26,2000)    -0.558319    -0.059546
log_rec(26,2001)     0.478576    0.0422925
log_rec(26,2002)    -0.640205   -0.0126116
log_rec(26,2003)      0.10489   -0.0337381
log_rec(26,2004)    -0.265532   -0.0150967
log_rec(26,2005)    -0.181423   -0.0206702
log_rec(26,2006)     0.272009    -0.472444
log_rec(26,2007)     0.126074   -0.0921206
log_rec(26,2008)    0.0780014     0.029842
log_rec(26,2009)     0.311161   -0.0563359
log_rec(26,2010)      0.46296    -0.243368
log_rec(26,2011)     0.278009   -0.0671149
log_rec(26,2012)     0.347619   -0.0236147
log_rec(26,2013)     0.385707    -0.142644
log_rec(26,2014)    -0.199873    -0.137912
log_rec(26,2015)    -0.119197    0.0617434
log_rec(26,2016)     0.208421    0.0978173
log_rec(26,2017)    -0.207439    0.0184106
log_rec(26,2018)      0.58566   -0.0819026
log_rec(26,2019)    0.0928991   -0.0603709
log_rec(26,2020)      -0.1019   -0.0458019
log_rec(26,2021)      1.07342   -0.0265295
log_rec(26,2022)     0.264816   0.00982019
log_rec(27,1974)     -1.54901    0.0885827
log_rec(27,1975)    -0.732473    0.0271606
log_rec(27,1976)    -0.507675    -0.153664
log_rec(27,1977)     -1.51071    0.0249702
log_rec(27,1978)     -2.73513    0.0759812
log_rec(27,1979)    -0.440114   -0.0820528
log_rec(27,1980)     -0.39212    0.0354465
log_rec(27,1981)    -0.462317    0.0525248
log_rec(27,1982)    -0.445788    0.0391827
log_rec(27,1983)     -1.09567   -0.0312377
log_rec(27,1984)    -0.912059  -0.00013349
log_rec(27,1985)    -0.440016   -0.0297936
log_rec(27,1986)     -1.21268   0.00533467
log_rec(27,1987)     0.772166    0.0646988
log_rec(27,1988)     -0.72187   0.00991954
log_rec(27,1989)   -0.0269707   -0.0382704
log_rec(27,1990)     -1.01279   -0.0475399
log_rec(27,1991)     0.545614 -6.36306e-05
log_rec(27,1992)     -1.02224     0.188167
log_rec(27,1993)     -1.36743    0.0922382
log_rec(27,1994)     -0.86428     0.270932
log_rec(27,1995)     -1.32632     0.071864
log_rec(27,1996)    0.0715869    -0.120713
log_rec(27,1997)    -0.722896    0.0903041
log_rec(27,1998)      -0.9338  0.000264238
log_rec(27,1999)    -0.638885     0.123447
log_rec(27,2000)     -1.24508    -0.107763
log_rec(27,2001)     -0.23846    -0.097792
log_rec(27,2002)     -1.00734   -0.0266813
log_rec(27,2003)     -1.61455   -0.0496597
log_rec(27,2004)     -1.53378    -0.020037
log_rec(27,2005)    -0.257337   -0.0647536
log_rec(27,2006)     -1.17727   -0.0396275
log_rec(27,2007)     -1.21221   0.00726244
log_rec(27,2008)     -1.00029    0.0754678
log_rec(27,2009)    -0.294454   0.00627615
log_rec(27,2010)   -0.0655747   0.00731628
log_rec(27,2011)     -1.43605   -0.0190223
log_rec(27,2012)    -0.902083     0.182534
log_rec(27,2013)    -0.489824     0.172859
log_rec(27,2014)    -0.848775   -0.0460761
log_rec(27,2015)     -1.27795    0.0165652
